numero_mesa,ambito,region,provincia,distrito,numero_local,nombre_local,eleccion,estado_acta,electores_habiles,votos_emitidos,votos_validos,descripcion,grafico,estado_item,codigo_partido,nagrupacion_politica,total_candidatos,votos,porcentaje_validos,porcentaje_emitidos
904548,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO,53604,IE 0026 SANTA ROSA DE CUMBAZA,presidencial,Para envío al JEE,212,,,RENOVACIÓN POPULAR,1,1,00000035,35,0,0,,
904548,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO,53604,IE 0026 SANTA ROSA DE CUMBAZA,presidencial,Para envío al JEE,212,,,PARTIDO DEMÓCRATA UNIDO PERÚ,1,1,00000017,17,0,0,,
904548,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO,53604,IE 0026 SANTA ROSA DE CUMBAZA,presidencial,Para envío al JEE,212,,,FUERZA Y LIBERTAD,1,1,00000009,9,0,0,,
904548,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO,53604,IE 0026 SANTA ROSA DE CUMBAZA,presidencial,Para envío al JEE,212,,,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,1,1,00000015,15,0,0,,
904548,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO,53604,IE 0026 SANTA ROSA DE CUMBAZA,presidencial,Para envío al JEE,212,,,UNIDAD NACIONAL,1,1,00000038,38,0,0,,
904548,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO,53604,IE 0026 SANTA ROSA DE CUMBAZA,presidencial,Para envío al JEE,212,,,PARTIDO MORADO,1,1,00000022,22,0,0,,
904548,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO,53604,IE 0026 SANTA ROSA DE CUMBAZA,presidencial,Para envío al JEE,212,,,VOTOS EN BLANCO,0,1,80,80,0,0,,
904548,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO,53604,IE 0026 SANTA ROSA DE CUMBAZA,presidencial,Para envío al JEE,212,,,VOTOS NULOS,0,1,81,81,0,0,,
904548,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO,53604,IE 0026 SANTA ROSA DE CUMBAZA,presidencial,Para envío al JEE,212,,,VOTOS IMPUGNADOS,1,1,82,82,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,ALIANZA ELECTORAL VENCEREMOS,1,1,00000003,3,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO PATRIÓTICO DEL PERÚ,1,1,00000024,24,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO CÍVICO OBRAS,1,1,00000014,14,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1,20,00000006,6,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO DEMÓCRATA VERDE,1,1,00000018,18,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO DEL BUEN GOBIERNO,1,1,00000016,16,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO POLÍTICO PERÚ ACCIÓN,1,1,00000028,28,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO POLÍTICO PRIN,1,1,00000030,30,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PROGRESEMOS,1,1,00000034,34,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO SICREO,1,1,00000031,31,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO PAÍS PARA TODOS,1,1,00000023,23,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO FRENTE DE LA ESPERANZA 2021,1,1,00000021,21,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1,1,00000027,27,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO CIUDADANOS POR EL PERÚ,1,20,00000013,13,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1,1,00000033,33,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,JUNTOS POR EL PERÚ,1,1,00000010,10,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PODEMOS PERÚ,1,1,00000032,32,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO DEMOCRATICO FEDERAL,1,1,00000019,19,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,FE EN EL PERÚ,1,1,00000005,5,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1,1,00000026,26,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,FUERZA POPULAR,1,1,00000008,8,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,ALIANZA PARA EL PROGRESO,1,1,00000001,1,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1,1,00000025,25,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,AHORA NACIÓN - AN,1,1,00000002,2,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,LIBERTAD POPULAR,1,1,00000011,11,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,UN CAMINO DIFERENTE,1,1,00000037,37,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1,1,00000007,7,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PERÚ MODERNO,1,1,00000004,4,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO POLÍTICO PERÚ PRIMERO,1,1,00000029,29,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,SALVEMOS AL PERÚ,1,1,00000036,36,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1,1,00000020,20,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO APRISTA PERUANO,1,1,00000012,12,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,RENOVACIÓN POPULAR,1,1,00000035,35,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO DEMÓCRATA UNIDO PERÚ,1,1,00000017,17,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,FUERZA Y LIBERTAD,1,1,00000009,9,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,1,1,00000015,15,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,UNIDAD NACIONAL,1,1,00000038,38,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,PARTIDO MORADO,1,1,00000022,22,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,VOTOS EN BLANCO,0,1,80,80,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,VOTOS NULOS,0,1,81,81,0,0,,
904551,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50251,IE 0700 AGUANO MUYUNA,presidencial,Para envío al JEE,241,,,VOTOS IMPUGNADOS,1,1,82,82,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,ALIANZA ELECTORAL VENCEREMOS,1,1,00000003,3,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO PATRIÓTICO DEL PERÚ,1,1,00000024,24,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO CÍVICO OBRAS,1,1,00000014,14,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1,20,00000006,6,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO DEMÓCRATA VERDE,1,1,00000018,18,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO DEL BUEN GOBIERNO,1,1,00000016,16,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO POLÍTICO PERÚ ACCIÓN,1,1,00000028,28,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO POLÍTICO PRIN,1,1,00000030,30,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PROGRESEMOS,1,1,00000034,34,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO SICREO,1,1,00000031,31,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO PAÍS PARA TODOS,1,1,00000023,23,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO FRENTE DE LA ESPERANZA 2021,1,1,00000021,21,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1,1,00000027,27,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO CIUDADANOS POR EL PERÚ,1,20,00000013,13,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1,1,00000033,33,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,JUNTOS POR EL PERÚ,1,1,00000010,10,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PODEMOS PERÚ,1,1,00000032,32,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO DEMOCRATICO FEDERAL,1,1,00000019,19,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,FE EN EL PERÚ,1,1,00000005,5,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1,1,00000026,26,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,FUERZA POPULAR,1,1,00000008,8,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,ALIANZA PARA EL PROGRESO,1,1,00000001,1,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1,1,00000025,25,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,AHORA NACIÓN - AN,1,1,00000002,2,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,LIBERTAD POPULAR,1,1,00000011,11,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,UN CAMINO DIFERENTE,1,1,00000037,37,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1,1,00000007,7,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PERÚ MODERNO,1,1,00000004,4,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO POLÍTICO PERÚ PRIMERO,1,1,00000029,29,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,SALVEMOS AL PERÚ,1,1,00000036,36,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1,1,00000020,20,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO APRISTA PERUANO,1,1,00000012,12,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,RENOVACIÓN POPULAR,1,1,00000035,35,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO DEMÓCRATA UNIDO PERÚ,1,1,00000017,17,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,FUERZA Y LIBERTAD,1,1,00000009,9,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,1,1,00000015,15,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,UNIDAD NACIONAL,1,1,00000038,38,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,PARTIDO MORADO,1,1,00000022,22,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,VOTOS EN BLANCO,0,1,80,80,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,VOTOS NULOS,0,1,81,81,0,0,,
904556,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA,50252,IE 0158 TUNUNTUNUMBA,presidencial,Para envío al JEE,299,,,VOTOS IMPUGNADOS,1,1,82,82,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,ALIANZA ELECTORAL VENCEREMOS,1,1,00000003,3,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO PATRIÓTICO DEL PERÚ,1,1,00000024,24,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO CÍVICO OBRAS,1,1,00000014,14,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1,20,00000006,6,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO DEMÓCRATA VERDE,1,1,00000018,18,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO DEL BUEN GOBIERNO,1,1,00000016,16,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO POLÍTICO PERÚ ACCIÓN,1,1,00000028,28,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO POLÍTICO PRIN,1,1,00000030,30,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PROGRESEMOS,1,1,00000034,34,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO SICREO,1,1,00000031,31,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO PAÍS PARA TODOS,1,1,00000023,23,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO FRENTE DE LA ESPERANZA 2021,1,1,00000021,21,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1,1,00000027,27,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO CIUDADANOS POR EL PERÚ,1,20,00000013,13,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1,1,00000033,33,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,JUNTOS POR EL PERÚ,1,1,00000010,10,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PODEMOS PERÚ,1,1,00000032,32,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO DEMOCRATICO FEDERAL,1,1,00000019,19,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,FE EN EL PERÚ,1,1,00000005,5,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1,1,00000026,26,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,FUERZA POPULAR,1,1,00000008,8,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,ALIANZA PARA EL PROGRESO,1,1,00000001,1,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1,1,00000025,25,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,AHORA NACIÓN - AN,1,1,00000002,2,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,LIBERTAD POPULAR,1,1,00000011,11,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,UN CAMINO DIFERENTE,1,1,00000037,37,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1,1,00000007,7,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PERÚ MODERNO,1,1,00000004,4,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO POLÍTICO PERÚ PRIMERO,1,1,00000029,29,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,SALVEMOS AL PERÚ,1,1,00000036,36,0,0,,
904628,PERÚ,UCAYALI,ATALAYA,RAIMONDI,40932,IE AGROPECUARIA JUAN SANTOS ATAHUALPA,presidencial,Para envío al JEE,260,,,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1,1,00000020,20,0,0,,
